sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008188477079739246	0.0008031166247028585	0.000166169951218605
sample	AV.1	0.1249629951072787	0.12518819154885405	0.0016814134455657734
sample	Alpha_B.1.1.7	0.044407784408429296	0.04415944989924313	0.0023976674859032387
sample	B.1	7.558715908988324e-09	8.755709990690893e-08	9.471620113057953e-08
sample	B.1.1	0.330968122102554	0.3303318340745227	0.004907776293278929
sample	B.1.1.318	0.0006818171905663638	0.0006671379171451087	0.0002174985987549269
sample	B.1.177	0.0007417734345982193	0.0007388002985996753	0.00027197763484813355
sample	B.1.617.3	0.000717215044128985	0.0007009065029709561	0.0001949103220353338
sample	B.1.621	0.016339129739704066	0.01630539632246889	0.0009087123395756465
sample	B.1.623	0.002009680323329124	0.0019357204933657857	0.0006798444176896627
sample	Beta_B.1.351	0.050616590519225894	0.05088001937357831	0.0017602878317411461
sample	Delta_B.1.617.2	0.18301555453494897	0.18319305634921723	0.00219360989525034
sample	Epsilon_B.1.427_429	0.0007497361394504185	0.0007543149221032611	0.0002627584657900178
sample	Eta_B.1.525	0.09319443726685732	0.09314588319467784	0.0019096634180907587
sample	Gamma_P.1	0.05110536880030278	0.05103288214850899	0.0013148056772579264
sample	Iota_B.1.526	0.0002756638611497912	0.00026141563931792746	0.0002272518046556086
sample	Kappa_B.1.617.1	0.000873443560376575	0.0009097361841641801	0.00026313141397555793
sample	Lambda_C.37	0.09605503511513167	0.09646033368441137	0.0019097780086145741
sample	Theta_P.3	0.0019227378522936314	0.0020004864029934625	0.0005197958565940077
sample	Zeta_P.2	0.000544121816388162	0.0005314978102937223	0.00020578114880403863
