sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0005738148968859432	0.0006688978472455916	0.0006661709923974603
sample	AV.1	0.13818423531009053	0.13944937739679497	0.007295317206165813
sample	Alpha_B.1.1.7	6.763984527914757e-09	9.016427876218217e-09	5.105260800698395e-09
sample	B.1	2.67912740574093e-10	2.506555037835722e-10	3.3657098144042066e-10
sample	B.1.1	0.37394296373615044	0.3729497334275374	0.0154998786621868
sample	B.1.1.318	0.005834329883289489	0.005840453489524558	0.0025348341855593987
sample	B.1.177	0.0015369756307280057	0.0018050590891460427	0.0015881511530532637
sample	B.1.617.3	0.022516797843369615	0.022558274974243203	0.0038193315536232757
sample	B.1.621	0.0025121734303486455	0.002369382241439976	0.0018279004094648096
sample	B.1.623	2.866996300153053e-08	0.00028929190706806265	0.0017682815787145253
sample	Beta_B.1.351	0.12707682320987027	0.12467554342224468	0.010685413547093466
sample	Delta_B.1.617.2	0.11101306891984568	0.11222936145240524	0.007714417298912494
sample	Epsilon_B.1.427_429	0.0009930141225860667	0.0008327230808138436	0.0008811632515949782
sample	Eta_B.1.525	0.0006069528893307603	0.0006494022931779543	0.0006219487925915231
sample	Gamma_P.1	0.06081896387114387	0.061537485389452654	0.008687138806602173
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.1543898557016588	0.15414501855334728	0.00977788424873095
sample	Theta_P.3	3.7218974863320594e-09	4.208387036853823e-09	2.3059199429476643e-09
sample	Zeta_P.2	0	0.0	0.0
