sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0005327463483932102	0.0005318067198438382	0.00013010560594708525
sample	AV.1	0.002949497306100886	0.0029633182984119487	0.00027266669282327794
sample	Alpha_B.1.1.7	0.0009682774228073439	0.0009530845671693439	0.00018845524684885605
sample	B.1	0	3.222499879954332e-08	1.5893289727585124e-07
sample	B.1.1	0	5.9148451019874724e-08	2.179746748374479e-07
sample	B.1.1.318	0.0005054389278288761	0.0005054545540039949	0.00011608609616020793
sample	B.1.177	0.0004308604609350462	0.00042397286642569844	0.00016298483267296413
sample	B.1.617.3	0.0006126549927637373	0.0006162768230895411	0.00023216541848704205
sample	B.1.621	0.0006961688800184008	0.0006786761685345812	0.00012542275938456828
sample	B.1.623	0.0005170519818624296	0.0005446478854915819	0.00015963367038972576
sample	Beta_B.1.351	0.0009696565192139129	0.0009690322435113547	0.00017043135934070703
sample	Delta_B.1.617.2	0.9867953240279239	0.9868888182528107	0.0005269052993582228
sample	Epsilon_B.1.427_429	0.00019052676142264924	0.00015685446093222097	0.00014440824496813145
sample	Eta_B.1.525	0.0011158370472579915	0.0011370135301393934	0.00019357578505889263
sample	Gamma_P.1	0.000685538420317486	0.0006952797232321599	0.00013804911401835406
sample	Iota_B.1.526	0.0003355224086524942	0.0003111851325680884	0.00015955148813816004
sample	Kappa_B.1.617.1	0.000833317249670623	0.0008063800187839965	0.000240161571061213
sample	Lambda_C.37	0.0008078753463651686	0.0008114682955488696	0.00014684398871581068
sample	Theta_P.3	0.0008059324161567847	0.0007934126438334411	0.000179781075936744
sample	Zeta_P.2	0.00025065868678209496	0.00021828376179067977	0.0001534568979999376
