sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006153010101769897	0.0007259373249380537	0.0007054691621854157
sample	AV.1	0.1188367493336081	0.11797568261930187	0.007952029509065529
sample	Alpha_B.1.1.7	0.04826672392197959	0.04758556426942873	0.011573162919552488
sample	B.1	0	0.0	0.0
sample	B.1.1	0.4088051484293283	0.4064559438629214	0.017765625887743865
sample	B.1.1.318	0.002083647880711834	0.0019061419072475291	0.001461053677776181
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0.005714495048029465	0.005801302406315501	0.0021068961582275916
sample	B.1.621	0.015922212522266267	0.016798248961458935	0.004697001470491041
sample	B.1.623	2.4454308418715548e-09	5.338112624271911e-09	3.4254973150061116e-09
sample	Beta_B.1.351	0.05405151592538372	0.053020929635993135	0.007662253784023956
sample	Delta_B.1.617.2	0.08305911546584746	0.08297020081218845	0.007387324329640169
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.05702473957901852	0.05776832148907008	0.006643159558877855
sample	Gamma_P.1	0.06194431817002662	0.06328868946561396	0.00780087167625155
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.14367603865226236	0.1457030511012409	0.010453773560780323
sample	Theta_P.3	4.310939751381676e-09	9.688973777045973e-09	5.312677613721645e-09
sample	Zeta_P.2	0	0.0	0.0
