sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008524017824593106	0.0008545080394104082	0.00016386183143367287
sample	AV.1	0.0035883542224388904	0.0035993447168219377	0.00026078060474419125
sample	Alpha_B.1.1.7	0.000573960440573725	0.0005706562636500164	0.00010902471373934698
sample	B.1	0	0.0	0.0
sample	B.1.1	0	5.340351659370563e-10	5.3135828108052046e-09
sample	B.1.1.318	0.00015208778260583267	0.0001164380749353585	0.0001106339903084624
sample	B.1.177	6.0396019887956146e-05	7.506519739900391e-05	8.710542079029838e-05
sample	B.1.617.3	0.00042231862782279953	0.0004345989524364172	0.00016581074035202682
sample	B.1.621	0.0004902060355962641	0.0004672147766705924	0.00011845953512154581
sample	B.1.623	3.4181902033314684e-05	7.876951385266032e-05	9.211875675440716e-05
sample	Beta_B.1.351	0.0009225388823381288	0.000912374852199862	0.0001498078659162795
sample	Delta_B.1.617.2	0.9901041422293657	0.9901637356768006	0.00040584044665631423
sample	Epsilon_B.1.427_429	0.0008070879052183188	0.0008015867592484231	0.00019849430214474769
sample	Eta_B.1.525	0.00027677447155337917	0.0002607176637220589	0.00010443198264824422
sample	Gamma_P.1	0.00046248039185569956	0.000459720563101334	0.00010287097260999814
sample	Iota_B.1.526	5.883536524191629e-06	5.252284351002032e-06	4.187798002357296e-06
sample	Kappa_B.1.617.1	0.0004075341378950923	0.0004075405964830365	0.00016277768225504477
sample	Lambda_C.37	0.0006348816465688821	0.0006453173368397649	0.00012071976999749856
sample	Theta_P.3	0.00020175259220812344	0.00014516230500184743	0.00011185795254150075
sample	Zeta_P.2	1.5293087203163945e-05	1.713877287974296e-05	3.343679538726741e-05
