sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0016929216988399443	0.001778676150495012	0.0010845497611646543
sample	AV.1	0.06456171521087144	0.06400650105570965	0.006452592279000707
sample	Alpha_B.1.1.7	0.025668538431707334	0.024296356220960283	0.007136079994680825
sample	B.1	0	2.828347384182592e-10	7.630443577745974e-10
sample	B.1.1	0.13337626692544743	0.13516854844904969	0.018364835938590562
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0.0015268793547656705	0.0014635188720110973	0.0014935374512127766
sample	B.1.617.3	0	5.0193206934824436e-11	3.372411444541992e-10
sample	B.1.621	0.006787279082415608	0.006513880959180367	0.0026267788749513906
sample	B.1.623	5.352407625390064e-09	2.2228659959157055e-08	3.680141147538201e-08
sample	Beta_B.1.351	0.03431140666239894	0.03376841965814305	0.0060929322022493185
sample	Delta_B.1.617.2	0.5862653264261369	0.5873239292193411	0.01292352383217175
sample	Epsilon_B.1.427_429	0.0015095644411103847	0.0014011274296965178	0.0015744590940134657
sample	Eta_B.1.525	0.06314685723229845	0.06273658681632684	0.006496139730763719
sample	Gamma_P.1	0.027210516172262972	0.02741342069988563	0.005394560578385326
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0.002076081529298351	0.002067369212182203	0.001871044811247873
sample	Lambda_C.37	0.05186664030111737	0.05174514931654078	0.006118107422716245
sample	Theta_P.3	7.477415967263682e-09	2.310806570330424e-08	4.446752468367932e-08
sample	Zeta_P.2	0	0.0	0.0
