sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006472835112368452	0.0006588273570069945	0.0001695456808067715
sample	AV.1	0.10467613961139839	0.104822842551119	0.0018712957638722847
sample	Alpha_B.1.1.7	0.009432277954499836	0.009450979954153962	0.0012704047805390006
sample	B.1	1.0258795253091473e-08	7.33032680780473e-08	7.697092934613432e-08
sample	B.1.1	0.3022624188209491	0.3014734496103367	0.004957505889035534
sample	B.1.1.318	0.002272531843755409	0.0022706828799798923	0.0003106021168179753
sample	B.1.177	0.0008354274399031577	0.0008394272092134433	0.0002818068661092529
sample	B.1.617.3	0.03626632050393446	0.03622226906729087	0.00122301892599174
sample	B.1.621	0.002354285114039494	0.0023285885543271926	0.00040306028765615937
sample	B.1.623	0.0038412216228239596	0.003997621995689092	0.0009376109883136243
sample	Beta_B.1.351	0.08735973348262346	0.08742771974817552	0.002110053936972393
sample	Delta_B.1.617.2	0.14764337521872023	0.14756859605288314	0.001775766102781859
sample	Epsilon_B.1.427_429	0.00031815678137153333	0.00030503888690990114	0.00018658724513424927
sample	Eta_B.1.525	0.009757040399074133	0.009679745028068405	0.0006167315162285717
sample	Gamma_P.1	0.04543993958719816	0.04537869980810941	0.0018253302700441706
sample	Iota_B.1.526	0.0002612705213263012	0.00021399129105203498	0.00016874218071452084
sample	Kappa_B.1.617.1	0.0005535660350645878	0.0005353023293857996	0.00018829385002073416
sample	Lambda_C.37	0.13350638029746492	0.13378842494802234	0.0020191158426233983
sample	Theta_P.3	0.002865312069206564	0.002903137094974604	0.0005816943483748106
sample	Zeta_P.2	0.0008714772881942292	0.0008712273163336781	0.00023590712288584876
