sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0013440273318023022	0.0013110058382680226	0.000875680636709026
sample	AV.1	0.15482054348767693	0.1554702182891549	0.008053052837491718
sample	Alpha_B.1.1.7	0.0027217825912912172	0.002749143634169995	0.0031356724540767657
sample	B.1	1.3989950530859156e-10	3.5157617523491207e-10	4.441299590654319e-10
sample	B.1.1	0.310668292873875	0.312843555408732	0.016671324518049997
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0.002337455986939885	0.0023341175807274224	0.0012955714697002398
sample	B.1.621	0.010880577641192905	0.011370912399254801	0.004004374755015681
sample	B.1.623	0.006043516236535047	0.005613050988197983	0.003975442994183984
sample	Beta_B.1.351	0.03303502937685767	0.03333164271172085	0.00589456670837604
sample	Delta_B.1.617.2	0.05484514052868833	0.05390477347475169	0.00567120243395293
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.08522896121942604	0.08482395133773803	0.00644367108555229
sample	Gamma_P.1	0.08488121557953156	0.08269433225457128	0.007800790433501117
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.24035712902018544	0.240636132277304	0.010927300787290494
sample	Theta_P.3	0.011397749646287012	0.011241738671953225	0.0051394473776083345
sample	Zeta_P.2	0.0014386070274435253	0.0014909723377705241	0.0014061953460456102
