sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006199025639730832	0.0006258734967838422	0.0001609191537595417
sample	AV.1	0.05492522514897717	0.05496338519126508	0.0011658159186891035
sample	Alpha_B.1.1.7	0.01946222067797482	0.01953779004307158	0.0018941581312743496
sample	B.1	1.7556715918911645e-08	4.840747089531436e-08	6.218656587768539e-08
sample	B.1.1	0.1471776480647168	0.14684169097199304	0.004107347206156483
sample	B.1.1.318	0.0009603028613353007	0.0009887702694054623	0.00023107369349803966
sample	B.1.177	0.0003460124074116658	0.00037894589207507483	0.00018090110317105863
sample	B.1.617.3	0.0011445205966092863	0.0011709577868750094	0.00025257200564879085
sample	B.1.621	0.00789172714279886	0.007996493952761695	0.0006577812336493613
sample	B.1.623	0.0016966988913879346	0.0015793985368775115	0.0005996855314283631
sample	Beta_B.1.351	0.023868101340864072	0.02399709318422917	0.0011903553655958207
sample	Delta_B.1.617.2	0.5017152590512985	0.5018866767654535	0.0025030938305574202
sample	Epsilon_B.1.427_429	0.0006529566113151901	0.0006532306279885846	0.0002062633885323443
sample	Eta_B.1.525	0.04821327160306885	0.04824975411690921	0.0014060520495412872
sample	Gamma_P.1	0.026616404796194086	0.026633096815493352	0.0011031374893436961
sample	Iota_B.1.526	0.00041906503873801365	0.0004245100921584475	0.00021376530129373983
sample	Kappa_B.1.617.1	0.0005221891293788563	0.0005211500230480046	0.00024224112283464857
sample	Lambda_C.37	0.048583621346853394	0.04843827822930389	0.0012154399299119016
sample	Theta_P.3	0.00294961108314125	0.0028231001422336062	0.0007304974194784388
sample	Zeta_P.2	0.000494079854890473	0.00048462431008983615	0.00022048922428072679
