"lineage"	"sample"	"meanAF"	"meanAF_uniq"	"minAF_uniq_nonzero"	"N"	"lineage N. rules"	"lineage prop."
"AY.1"	"sample.freebayes.ann"	0.334028176742304	0	NA	7	31	0.225806451612903
"AY.2"	"sample.freebayes.ann"	0.272171335072643	0	NA	6	29	0.206896551724138
"AY.3"	"sample.freebayes.ann"	0.344013024013024	0	NA	7	30	0.233333333333333
"AY.3.1"	"sample.freebayes.ann"	0.32251221001221	0	NA	7	32	0.21875
"B.1.1.7"	"sample.freebayes.ann"	0.113636363636364	0	NA	2	22	0.0909090909090909
"B.1.1.7+S_E484K"	"sample.freebayes.ann"	0.108695652173913	0	NA	2	23	0.0869565217391304
"B.1.351"	"sample.freebayes.ann"	0.0852490421455939	0	NA	1	18	0.0555555555555556
"B.1.351.2"	"sample.freebayes.ann"	0.0730706075533662	0	NA	1	21	0.0476190476190476
"B.1.351.3"	"sample.freebayes.ann"	0.0849007314524556	0	NA	1	22	0.0454545454545455
"B.1.617.2"	"sample.freebayes.ann"	0.37421361707076	0	NA	6	21	0.285714285714286
"P.1"	"sample.freebayes.ann"	0.0978260869565217	0	NA	1	23	0.0434782608695652
"P.1.1"	"sample.freebayes.ann"	0.107142857142857	0	NA	1	21	0.0476190476190476
"P.1.2"	"sample.freebayes.ann"	0.0978260869565217	0	NA	1	23	0.0434782608695652
