sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0012846756674411786	0.0013359042745224373	0.00022799459105666338
sample	AV.1	0.10329449877253558	0.103133071910956	0.0016339921159252181
sample	Alpha_B.1.1.7	0.04112862166469429	0.04071307150322512	0.002213324971917212
sample	B.1	6.266946880369906e-09	4.26703417555786e-08	5.697276099620469e-08
sample	B.1.1	0.29688681182422766	0.2966949394686523	0.0061149144250823885
sample	B.1.1.318	0.0009926076488250902	0.0010027304697474316	0.00022873250060227918
sample	B.1.177	0.0007848719006015392	0.0008073562617560073	0.00024500721391849435
sample	B.1.617.3	0.0007474761070616206	0.0007273586389366125	0.00018775262022717096
sample	B.1.621	0.013684221951897942	0.013721595261108806	0.0007725575322526481
sample	B.1.623	0.0028350888323811375	0.002848208747160872	0.0006266871606771737
sample	Beta_B.1.351	0.044200414416811856	0.04422932068105276	0.0015009671214573606
sample	Delta_B.1.617.2	0.17483757469677932	0.17492982101613982	0.0022678871296464434
sample	Epsilon_B.1.427_429	0.0005353616376704657	0.0005361853486969591	0.00022092689915960393
sample	Eta_B.1.525	0.08099838020402272	0.08114250859266585	0.001804891679451621
sample	Gamma_P.1	0.04539752806607313	0.04542563318923575	0.001459073498261382
sample	Iota_B.1.526	0.00045074260607465044	0.0004449211583997756	0.00024625816458955337
sample	Kappa_B.1.617.1	0.0006340298309130573	0.0006263967065159114	0.00022060792956474497
sample	Lambda_C.37	0.08138868417890605	0.08135395793335876	0.0017369687302487332
sample	Theta_P.3	0.0021329183586736885	0.002167440999809974	0.00056513570781133
sample	Zeta_P.2	0.0006380064593802616	0.0006483026222521651	0.0002502609150884387
