sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.001008299204640356	0.0010121684303595385	0.0001674885770181218
sample	AV.1	0.07364128045391605	0.07359674044237716	0.001390431365850717
sample	Alpha_B.1.1.7	0.01002745640708675	0.009853008981085723	0.001346114770241376
sample	B.1	5.271984182082933e-08	1.8035225419791425e-07	1.1653429670712582e-07
sample	B.1.1	0.16385565451145548	0.16405834158684032	0.003409427670879791
sample	B.1.1.318	0.0006109510508876081	0.0006184668599852778	0.00020224486508850314
sample	B.1.177	0.0004718743986464121	0.0004474237017645959	0.0002324794024493095
sample	B.1.617.3	0.0002065347497854397	0.00013532982624536065	0.00014990021851584803
sample	B.1.621	0.016687512408499947	0.016821929429875388	0.0009155419337936038
sample	B.1.623	0.0012792274683535733	0.0012903885060973025	0.0004105921181607939
sample	Beta_B.1.351	0.02252402348579357	0.022415840909724042	0.0012284096163920834
sample	Delta_B.1.617.2	0.6172872266168994	0.6172739402396793	0.002493295843554747
sample	Epsilon_B.1.427_429	0.0007689044058882855	0.0007889249449564116	0.00021565888930756932
sample	Eta_B.1.525	0.020630639300311445	0.020849118186556877	0.0009266171674870221
sample	Gamma_P.1	0.018139164361991665	0.01819417426716221	0.0009552359632056754
sample	Iota_B.1.526	0.0005073252892634092	0.0004607431320683174	0.00026662654962793497
sample	Kappa_B.1.617.1	0.00023833192629352714	0.00021023248101257336	0.00018254579860711769
sample	Lambda_C.37	0.05035290967212166	0.050233650046115075	0.0012926395606999539
sample	Theta_P.3	0.0010643138665298007	0.001043041894072533	0.0003679380649626855
sample	Zeta_P.2	0.0006980571885428904	0.0006956640938832697	0.00025240276066335125
