sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006355181143628178	0.0007338382644027176	0.0006200345759208066
sample	AV.1	0.13229183837626762	0.1315201290824357	0.008138852520521999
sample	Alpha_B.1.1.7	0.021277030817621292	0.020130301150206097	0.00801895005742787
sample	B.1	0	3.842334828241224e-12	3.4901326443971855e-11
sample	B.1.1	0.35564341000626204	0.35496523248328365	0.01825401225816974
sample	B.1.1.318	0.0012787874053815157	0.001182741626162111	0.001074658636307289
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0	0.0	0.0
sample	B.1.621	0.06121222358220389	0.06316400020827338	0.006946044513069114
sample	B.1.623	0	1.3335214783529935e-10	5.833740959592709e-10
sample	Beta_B.1.351	0.04253744254231514	0.041998216113888265	0.007447909637809955
sample	Delta_B.1.617.2	0.21011222327997892	0.21111185018289483	0.011015166246757841
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.03235833308159954	0.03302813474610259	0.005042632941288723
sample	Gamma_P.1	0.03413909420673824	0.03381376079119154	0.006473222240110944
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.10668239782110671	0.10648543122960716	0.008293808654681054
sample	Theta_P.3	0.001831495627412811	0.0012010712907558482	0.0018911738412394907
sample	Zeta_P.2	2.1863968046781863e-07	0.0006653215930856945	0.0014147706250510607
