sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008959037318197967	0.0008983775931022553	0.00021213419166645132
sample	AV.1	0.02490961012393568	0.024849452917006146	0.0008537146375208381
sample	Alpha_B.1.1.7	0.0063476465054699595	0.006269894588686757	0.0009526519873649067
sample	B.1	4.581819476314092e-09	8.130123719886519e-08	8.888982433241086e-08
sample	B.1.1	0.04844927271642685	0.048389712059909405	0.003934644324940976
sample	B.1.1.318	0.0006465967203241853	0.0006369027930992799	0.0001843607784428543
sample	B.1.177	0.00028630026501030295	0.0002650067820965984	0.00020371482128411574
sample	B.1.617.3	0.00849007023461627	0.008565128014563493	0.0006910454655921745
sample	B.1.621	0.0021390019790259295	0.0021621192569151564	0.00030731784885375024
sample	B.1.623	0.0024121411050765794	0.002368188571357941	0.000590649801331247
sample	Beta_B.1.351	0.014993958965418405	0.01502214526224403	0.0008456704548543184
sample	Delta_B.1.617.2	0.7135319619878914	0.7135062340805673	0.0021144807101251303
sample	Epsilon_B.1.427_429	0.0003252148611462942	0.0003088920218920269	0.0002046726231920717
sample	Eta_B.1.525	0.01346308411887869	0.013633627757826887	0.0009182654329564486
sample	Gamma_P.1	0.009902113647410837	0.009932186408250925	0.0006801707853910188
sample	Iota_B.1.526	0.000325318949514065	0.0003054246315042743	0.0002475118353438456
sample	Kappa_B.1.617.1	0.0004901191584355399	0.0004691709823077267	0.00019327462837445472
sample	Lambda_C.37	0.031473552802683734	0.031319001570008505	0.0010987917616939876
sample	Theta_P.3	0.004428126742670245	0.004501715430853982	0.0008175173815954882
sample	Zeta_P.2	0.0003330965177388138	0.0002896579256063846	0.00018952520278617065
