sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0011454973355066878	0.0011837451181529836	0.0007833467975673036
sample	AV.1	0.08017098872732682	0.07985399404486565	0.006463712259088233
sample	Alpha_B.1.1.7	0.0057339592447353226	0.005770539248883198	0.00512373280948497
sample	B.1	8.629280521010568e-10	1.5164845063161714e-09	1.5969311111007894e-09
sample	B.1.1	0.1289704879251687	0.12903923357553	0.01652129525116551
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0.002051580975765876	0.0021629830007975537	0.00227796575372989
sample	B.1.617.3	0.0030256659828486183	0.0019520163133759463	0.002009959499043285
sample	B.1.621	0.0016071348152419175	0.001649811798900683	0.0013377433210487062
sample	B.1.623	3.810284192208077e-08	0.0013480505285190273	0.003514991655014261
sample	Beta_B.1.351	0.009391042835650081	0.008868303818426359	0.0030855346288032716
sample	Delta_B.1.617.2	0.5311935605663273	0.5315410146275069	0.012736451782082683
sample	Epsilon_B.1.427_429	0.0016357323869065055	0.001716123002775373	0.0016799320457954168
sample	Eta_B.1.525	0.073601083003676	0.07273071686643787	0.006076673849579309
sample	Gamma_P.1	0.030743056275910986	0.030822080320071468	0.005207063305667759
sample	Iota_B.1.526	0.0021049891299566715	0.001968509563741107	0.0019651680745950673
sample	Kappa_B.1.617.1	2.8906296449271463e-08	0.001603985911976235	0.0025513432616259
sample	Lambda_C.37	0.1205619755434141	0.12015761635182731	0.007683964069382983
sample	Theta_P.3	0.008063182956594174	0.007631288093524904	0.00639854746707519
sample	Zeta_P.2	0	0.0	0.0
