sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0018129791184886101	0.0017388076120260793	0.0013298936830830682
sample	AV.1	0.10836980794391039	0.10884325070020895	0.007216270861507079
sample	Alpha_B.1.1.7	0.05308592252063676	0.05407590655157902	0.00944252339258229
sample	B.1	0	1.0527959636530005e-11	5.788498572304468e-11
sample	B.1.1	0.31612259938672743	0.3156220518603202	0.021539794569235254
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0.0009050049161771727	0.0007476319204187906	0.0007916766359873225
sample	B.1.621	0.006496916153719499	0.006404626088212823	0.00258058480135753
sample	B.1.623	1.3004501725626877e-08	3.093283925091436e-08	1.2283802977555653e-07
sample	Beta_B.1.351	0.037116805142222604	0.03746261348771916	0.0057986786552914685
sample	Delta_B.1.617.2	0.18921113763840894	0.18933341418534877	0.009186538187351368
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.0878790092279102	0.08611693756669749	0.007923268863419795
sample	Gamma_P.1	0.04296314253330841	0.04255770914873376	0.006275853252673434
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0.0025631158851027584	0.002907789101200034	0.001956324976262104
sample	Lambda_C.37	0.06863289557258276	0.0695280399250677	0.007352272512350944
sample	Theta_P.3	0.0028890318344114295	0.002036962896832929	0.002293670630947429
sample	Zeta_P.2	0.0014720416765585124	0.0013400956167947658	0.0015406677415377226
