sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0004216271690002113	0.00043388850254158636	0.0004060249717526879
sample	AV.1	0.0030686330251667995	0.0030432694183136788	0.001049633942043129
sample	Alpha_B.1.1.7	0.0007497513767755526	0.0007817332017822086	0.000552007022223077
sample	B.1	0	1.6968850919463205e-10	5.013174451052143e-10
sample	B.1.1	0	2.5052654815915504e-10	6.475426237186133e-10
sample	B.1.1.318	0.0009540396909625367	0.000874264966805028	0.0006027064837893981
sample	B.1.177	0	2.8964716946704534e-10	5.678570632745614e-10
sample	B.1.617.3	0	6.938164494362543e-11	2.0192198262065546e-10
sample	B.1.621	0.0006993380847850292	0.000647204421044251	0.00044317069445509754
sample	B.1.623	0.0004759327538171123	0.00045691291646431364	0.0005668058553041574
sample	Beta_B.1.351	0.0003983993391232381	0.0003411109179057944	0.00033522009455783173
sample	Delta_B.1.617.2	0.9898857934457452	0.9902832924364253	0.0019440354944261252
sample	Epsilon_B.1.427_429	0	2.2088362926936952e-10	4.747050733670266e-10
sample	Eta_B.1.525	0.000860079856977267	0.0008157336642926799	0.0005600506135439673
sample	Gamma_P.1	0.0003515706581670749	0.00034234230846977623	0.00036687026852855377
sample	Iota_B.1.526	2.5464912579325566e-08	4.250746322735216e-05	0.00019765406448036185
sample	Kappa_B.1.617.1	0	2.712315431241922e-10	5.097949898565424e-10
sample	Lambda_C.37	0.0011987368920878968	0.0010590546753265556	0.0006735807775314345
sample	Theta_P.3	0.0009360988589506262	0.0008789138311896602	0.0006066447888385494
sample	Zeta_P.2	0	3.650377910369021e-10	6.852156054406132e-10
