sample	variant_group	proportion	mean	std_error
sample	A.23.1	0	0.0	0.0
sample	AV.1	0.0724907919936287	0.07357781761644379	0.005978683646064854
sample	Alpha_B.1.1.7	0.02071290807884258	0.02026559722602892	0.005901646232952434
sample	B.1	0	6.624980245495778e-11	2.6382365387276957e-10
sample	B.1.1	0.1884265474756377	0.1871934604480884	0.015179165150820911
sample	B.1.1.318	0.0009534086252283893	0.0009508177186076206	0.0008910132051605358
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0	0.0	0.0
sample	B.1.621	0.0071209332535800505	0.007243869021716084	0.0032624096836966925
sample	B.1.623	7.412729404845196e-09	1.0944665046285348e-08	1.4418844076985046e-08
sample	Beta_B.1.351	0.009373546766798042	0.009265187303335868	0.004115361455786063
sample	Delta_B.1.617.2	0.622845246747121	0.623235063342414	0.011042409205323503
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.017136548961403916	0.017228209168100694	0.0036259682565369404
sample	Gamma_P.1	0.02437826981840793	0.024225287084994863	0.004744984241933981
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.035924560302200245	0.03581738619778038	0.004911833980866936
sample	Theta_P.3	1.319930571828924e-08	1.5165036341460715e-08	1.1870200110127813e-08
sample	Zeta_P.2	0	0.0	0.0
