sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0009250251471885475	0.000997496140867947	0.0009650067916251729
sample	AV.1	0.024156067491810693	0.02391364519965804	0.00321866925125215
sample	Alpha_B.1.1.7	0.004434628640122502	0.004063807729251938	0.0031463694512135877
sample	B.1	8.782785546178292e-09	7.28682592207483e-05	0.0007247559884350741
sample	B.1.1	0.03415573388449924	0.034201270508260995	0.017573888589465257
sample	B.1.1.318	0.0030078334524949383	0.0028218067121797974	0.0017430146291918028
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0.011422367022148746	0.011492390245942865	0.0036020948425664876
sample	B.1.621	0.0010746583475619844	0.0010878891320732532	0.0010227254837605316
sample	B.1.623	1.880150182903781e-08	5.866600435253947e-05	0.0004304899930688724
sample	Beta_B.1.351	0.03268119091551276	0.03202175800641976	0.0056281719535942396
sample	Delta_B.1.617.2	0.7054240445139828	0.7061747213071964	0.011024155290907884
sample	Epsilon_B.1.427_429	0.0014684089790043754	0.0015479359451357614	0.0015813969839085385
sample	Eta_B.1.525	0.008500446794494746	0.008224932634876822	0.002415897270993061
sample	Gamma_P.1	0.0024225642593431497	0.0024100323602166966	0.0019139635232489811
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.03092335569744848	0.031826335270115226	0.005315813435322463
sample	Theta_P.3	5.403071830466773e-08	0.00031473213940680557	0.001101281234796123
sample	Zeta_P.2	0	0.0	0.0
