sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0009859686013650101	0.0010141309883136454	0.00020240556285105804
sample	AV.1	0.016567201204235524	0.016514942402411362	0.0006714018362823247
sample	Alpha_B.1.1.7	0.003350176274255728	0.0032031032632004923	0.0004227659990079031
sample	B.1	1.8003549690343127e-07	1.8873448506682067e-07	1.333931001784318e-07
sample	B.1.1	0.010457466307639765	0.010915836588312492	0.001766047925097016
sample	B.1.1.318	0.00037614976271037136	0.0003659459891130632	0.00014172885427060825
sample	B.1.177	0.00013188549143090851	0.0001452051917321668	0.0001483425266487735
sample	B.1.617.3	1.9400995459581218e-05	9.888018563368859e-05	0.00016530871142316845
sample	B.1.621	0.004378520764384561	0.004340505222063227	0.00042204877263956274
sample	B.1.623	0.0004767571950074547	0.000442099534839455	0.00025396275902867785
sample	Beta_B.1.351	0.005496060154477485	0.005430505185675746	0.0005010456635804485
sample	Delta_B.1.617.2	0.9374311916230088	0.9373754021614208	0.0012508975605392283
sample	Epsilon_B.1.427_429	0.0011885152270173734	0.0011644563308812938	0.00027852047132387835
sample	Eta_B.1.525	0.0034466029088145536	0.0034621066569961016	0.0002991231284327096
sample	Gamma_P.1	0.003509614049236863	0.003503143377753723	0.00037684409121627356
sample	Iota_B.1.526	0.0004175819875222147	0.000389590703658317	0.00029459380289643695
sample	Kappa_B.1.617.1	0.0003479495197577515	0.00033078599410538037	0.00017762089552614586
sample	Lambda_C.37	0.01058532498616988	0.0105155589052506	0.0006068014459727212
sample	Theta_P.3	0.0003838722972487572	0.00035849530993141795	0.0002341391471164797
sample	Zeta_P.2	0.00044865554924427593	0.00042826495518996616	0.00018501055403952318
