sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.000858446208274887	0.0008473726922498254	0.00017795959362400224
sample	AV.1	0.12861937626539302	0.12861351780366564	0.0018246963865554179
sample	Alpha_B.1.1.7	0.00953451023080298	0.009472577241391847	0.0009916841993147017
sample	B.1	1.0814173576844387e-08	7.405120340161027e-08	7.848035436935696e-08
sample	B.1.1	0.34233901366311276	0.3417558654633119	0.0044994206273676
sample	B.1.1.318	0.0024493769768166923	0.002412042910502881	0.00030937336679808533
sample	B.1.177	0.0005756799352640526	0.0006076422302070051	0.000268779989682986
sample	B.1.617.3	0.04302933078228325	0.043067036516244446	0.0010708202223497579
sample	B.1.621	0.0032292059935520455	0.003250967962093635	0.00039020834001618205
sample	B.1.623	0.0027786676991861364	0.00283307858140938	0.0007509010740501797
sample	Beta_B.1.351	0.09540065642791393	0.09525363319292836	0.002144583965945986
sample	Delta_B.1.617.2	0.15408347386125784	0.1542324223629003	0.002008014458832174
sample	Epsilon_B.1.427_429	0.0004920823156040893	0.0004892253435551688	0.00020076376653851456
sample	Eta_B.1.525	0.008014720519259803	0.008128154843874955	0.0006605848722929
sample	Gamma_P.1	0.05301644076720645	0.05348465842665192	0.0021780499870940064
sample	Iota_B.1.526	0.0003311512090033432	0.00032299198308253916	0.00020002027107144177
sample	Kappa_B.1.617.1	0.000382453641133307	0.0003985469124919052	0.00021656853765548515
sample	Lambda_C.37	0.15200278418449426	0.15193502641837298	0.002419247669280824
sample	Theta_P.3	0.0025206084794663908	0.0025675091850969447	0.0005583049924201648
sample	Zeta_P.2	0.00034199639270274815	0.0003274697719084374	0.00018770598561327056
