sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.001282086854322125	0.0012864668321082386	0.0009218958658136218
sample	AV.1	0.1417981528276763	0.14092403889888547	0.009229803255457036
sample	Alpha_B.1.1.7	0.056908755874695766	0.05330121003925695	0.011332852682506155
sample	B.1	0	0.0	0.0
sample	B.1.1	0.3602197670957377	0.36059443216521914	0.01987834314305822
sample	B.1.1.318	0.0010960922237092663	0.0011246828419016316	0.000988812217177566
sample	B.1.177	0.0015870641970723623	0.0016506143498102022	0.0016663430784638938
sample	B.1.617.3	0	0.0	0.0
sample	B.1.621	0.009804911967917758	0.010572341857618885	0.003561163368588474
sample	B.1.623	0.0029532092419013896	0.0037101070362980586	0.0041036810501819485
sample	Beta_B.1.351	0.0662803455525306	0.06676042159297416	0.00892218041399206
sample	Delta_B.1.617.2	0.10745041963521343	0.10794103788135226	0.008790407130618632
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.0792993453513326	0.08055957767721504	0.00775953688036508
sample	Gamma_P.1	0.060082551553282036	0.059736405289559695	0.0073810159976224615
sample	Iota_B.1.526	0.0022223566288948264	0.001905100002654649	0.0019261755882180353
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.10771540033082086	0.1086406942967516	0.009239156174584933
sample	Theta_P.3	7.318679870868023e-09	5.41023295726601e-09	3.140807646770409e-09
sample	Zeta_P.2	0.0012995580998566808	0.0012928868414915414	0.0012035990712076208
