sample	variant_group	proportion	mean	std_error
sample	A.23.1	0	0.0	0.0
sample	AV.1	0.11971276380836839	0.1206350884629037	0.008449364771319096
sample	Alpha_B.1.1.7	0.045012849526486216	0.04481341685922495	0.011177957147003216
sample	B.1	0	0.0	0.0
sample	B.1.1	0.3057204130731917	0.3035123264949893	0.025699433742802057
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0.0014951560178094686	0.0013300118306806435	0.0014232525791356093
sample	B.1.617.3	0.0014065881113481202	0.0013735400072830738	0.0008800368250607615
sample	B.1.621	0.007405910425365525	0.006912396730306126	0.002861351329242866
sample	B.1.623	1.879098121800052e-09	2.998946828892797e-09	2.626032935974277e-09
sample	Beta_B.1.351	0.06157775489138749	0.062001310236369005	0.0067846149664554
sample	Delta_B.1.617.2	0.08645976217741073	0.08635913245543422	0.00717183840145743
sample	Epsilon_B.1.427_429	0.0010814144827444303	0.0008819219135231701	0.0009405873697802581
sample	Eta_B.1.525	0.08799254134912002	0.08923059772509538	0.007535842328346559
sample	Gamma_P.1	0.04394808852086038	0.04358099906666034	0.006468950978361424
sample	Iota_B.1.526	0	1.8717887140353022e-09	1.4791093425279534e-08
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.11471019721768481	0.1155491798950796	0.009677292391976181
sample	Theta_P.3	2.338445604152499e-09	3.3929296757427636e-09	2.218629367830754e-09
sample	Zeta_P.2	0	0.0	0.0
