sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0017364894513967686	0.0013650120912682387	0.0010575496784261827
sample	AV.1	0.02273780024630627	0.023371362584967793	0.004070100743798635
sample	Alpha_B.1.1.7	0.007454494175312042	0.007774598049532952	0.004932632953188329
sample	B.1	1.7762772011098757e-09	2.6783861976303884e-09	3.2348742108135573e-09
sample	B.1.1	0.05676464147482025	0.05444523341620112	0.013090124101843868
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0.010163843655358405	0.009951788448448573	0.003523302104798199
sample	B.1.621	0.0027983277989367156	0.00305720163968033	0.0014845195902919912
sample	B.1.623	1.9180834896644694e-08	0.00026141416825428064	0.0014704311850929068
sample	Beta_B.1.351	0.00989597276472775	0.009855521659747828	0.003888475154149589
sample	Delta_B.1.617.2	0.8263897571934405	0.8268454783301528	0.008884484864187645
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.009961120715225657	0.010040716956645242	0.003374681332104525
sample	Gamma_P.1	0.010351988491877273	0.010682047590074534	0.003843577362515344
sample	Iota_B.1.526	0.00277276639004384	0.0023834321324846847	0.0024398070200747127
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.029779837950080688	0.030133183100526637	0.00498330406266644
sample	Theta_P.3	0.009192955871190709	0.008752264586172906	0.006615956171588591
sample	Zeta_P.2	0	0.0	0.0
