sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006590368747706236	0.0006932101671006042	0.00014830275772394043
sample	AV.1	0.11516426825611696	0.115178275525172	0.0017028937511167524
sample	Alpha_B.1.1.7	0.005635382890521088	0.0057487402161244625	0.0010090758225834193
sample	B.1	1.4263782262229637e-08	3.344997908195432e-08	4.370765125767134e-08
sample	B.1.1	0.22166893574418006	0.22191621640998907	0.00398777432499128
sample	B.1.1.318	0.0009474137238020316	0.0009365313207448541	0.00023153143479599922
sample	B.1.177	0.0007609748436718711	0.0008079212701402343	0.0002845903172942202
sample	B.1.617.3	0.0009350397581104827	0.0009378745174112412	0.00023420516981502204
sample	B.1.621	0.006891114207830112	0.006827058329682727	0.0007080920481547197
sample	B.1.623	0.0030751983309099686	0.003075098022406431	0.0008550096616519446
sample	Beta_B.1.351	0.022185925208724415	0.022296023675871014	0.0010624556778678037
sample	Delta_B.1.617.2	0.2969245972440313	0.29694022896415984	0.002494903406595251
sample	Epsilon_B.1.427_429	0.0005138514606888822	0.00047751608365119875	0.00025729003435341657
sample	Eta_B.1.525	0.07827348921029985	0.07836060678448854	0.0014043994077747842
sample	Gamma_P.1	0.06900613986968976	0.06879935603384198	0.0016880857939129345
sample	Iota_B.1.526	0.0006482104017897589	0.0006683839654882154	0.000330799206666541
sample	Kappa_B.1.617.1	0.0005673789099953408	0.0005296680375960829	0.0002955536168708523
sample	Lambda_C.37	0.17155107637705172	0.17125906333653784	0.0021047168408297413
sample	Theta_P.3	0.004234471817425492	0.004160871620053108	0.000975186330779523
sample	Zeta_P.2	0.00035808206854522334	0.00038320179204867383	0.00021093322583335785
