sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0009404287007529259	0.0009496903835007386	0.00021910120535405847
sample	AV.1	0.09989016757103839	0.10001107304169415	0.0018181417187256071
sample	Alpha_B.1.1.7	0.0367424023657884	0.03666683539990041	0.0020812619385329224
sample	B.1	7.992929399524705e-09	7.704852236532521e-08	7.923982485452758e-08
sample	B.1.1	0.28506608511894993	0.284598472017688	0.0049630638363982885
sample	B.1.1.318	0.0014490397768891544	0.001436448271027055	0.0002907112782428644
sample	B.1.177	0.0005245585445689496	0.0005111514337798957	0.00021131677245501892
sample	B.1.617.3	0.005810519222846104	0.005825479779660687	0.00047716780215713734
sample	B.1.621	0.011714138833881482	0.011783679370215214	0.0008824740774080503
sample	B.1.623	0.0022869846008900067	0.0024023747983163975	0.0007325251898659326
sample	Beta_B.1.351	0.05214655561868864	0.051993991885298796	0.0015350328300813376
sample	Delta_B.1.617.2	0.1749810787879437	0.17521379276404614	0.0019879390400651346
sample	Epsilon_B.1.427_429	0.0002894304351899749	0.0002566019368642739	0.00016260816549176549
sample	Eta_B.1.525	0.07475431794634531	0.07518034878613152	0.0016733585863188394
sample	Gamma_P.1	0.04351015745573776	0.04359800311954362	0.0016672399903328778
sample	Iota_B.1.526	0.0002832551404313438	0.00026081786173148347	0.00020403049586692717
sample	Kappa_B.1.617.1	0.0008994748351964703	0.0009134237574245961	0.0002457889244579783
sample	Lambda_C.37	0.09123602137411578	0.09103826078474359	0.002017502160686906
sample	Theta_P.3	0.0018871512167003119	0.001870023068672032	0.0004524398874229504
sample	Zeta_P.2	0.0003550771436143743	0.000358354778317181	0.00020329982219377638
