sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0014189415565154053	0.0013871489774089098	0.000988817274280378
sample	AV.1	0.04400789990190251	0.044135768824462414	0.00585602991216352
sample	Alpha_B.1.1.7	0.00019699959983303004	0.0020662002894653916	0.0034053215832046246
sample	B.1	4.331013774516141e-09	7.486004135750656e-09	1.0055290731570517e-08
sample	B.1.1	0.055991193267968975	0.05504518616859652	0.014332956195135962
sample	B.1.1.318	0.0010070811142944814	0.0010964478447963145	0.0009529823886520421
sample	B.1.177	0.0023555732621460415	0.0019977132065905796	0.001929076755674976
sample	B.1.617.3	0.0016393469777483322	0.0012045493873562795	0.0013856654780151426
sample	B.1.621	0	0.0	0.0
sample	B.1.623	0.01293183399105459	0.01229627897990942	0.00594374381046776
sample	Beta_B.1.351	0.024399825804718587	0.023366692633430292	0.005136096179405121
sample	Delta_B.1.617.2	0.7895306431487245	0.7897402488340112	0.010544672524224037
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.022754074982349156	0.022238480847735057	0.0038797153034950413
sample	Gamma_P.1	0.013764404267972145	0.013462880143544218	0.003309176912947334
sample	Iota_B.1.526	0.0020442760291252632	0.002018297859060962	0.001994191306918245
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.027957793165124038	0.02856252615294573	0.004913950172682812
sample	Theta_P.3	1.2188267001672522e-07	0.0013815919042633419	0.0033331690289807197
sample	Zeta_P.2	0	0.0	0.0
