sample	variant_group	proportion	mean	std_error
sample	A.23.1	0	0.0	0.0
sample	AV.1	0.14806199860423247	0.146124981938691	0.008435042305032418
sample	Alpha_B.1.1.7	5.6273548660232106e-08	0.000975224476160742	0.002811643287452404
sample	B.1	0	1.5782464221297317e-10	4.482212643784973e-10
sample	B.1.1	0.3065504230415337	0.30814592314446876	0.020125946913642313
sample	B.1.1.318	0	5.754765623177895e-11	2.615904950367987e-10
sample	B.1.177	0.0015880376516488645	0.0018569150016880098	0.0017121132062736175
sample	B.1.617.3	0.002641100413231762	0.0025972110103166805	0.0019208195387838774
sample	B.1.621	0.002835057241115277	0.0028664887484973166	0.002859729142920624
sample	B.1.623	9.642330279021885e-09	1.950169288224431e-08	1.312571222231956e-08
sample	Beta_B.1.351	0.03519361990237232	0.03425137283330473	0.006488563888973914
sample	Delta_B.1.617.2	0.14094054593547312	0.14018510375753013	0.009028759280927647
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.09336892444655641	0.09323031264660424	0.006859546460146134
sample	Gamma_P.1	0.065861767255929	0.06545155548590724	0.0077164903790373635
sample	Iota_B.1.526	0	4.80285790077377e-10	1.1533874082967118e-09
sample	Kappa_B.1.617.1	0.0028104669305971585	0.002772196924116252	0.002495649055554204
sample	Lambda_C.37	0.19872285420071337	0.1964884674437178	0.011330616059666978
sample	Theta_P.3	1.62731846903554e-07	0.003183568426072248	0.005554409703794232
sample	Zeta_P.2	0	0.0	0.0
