sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0019122428628272309	0.0020995146735758963	0.0010040701715706808
sample	AV.1	0.003550577370270956	0.0035450188461795974	0.0011261225764384929
sample	Alpha_B.1.1.7	0.0028681223346942604	0.0031475339675313906	0.0011659761056555602
sample	B.1	0	4.275023941763256e-06	4.253572194101496e-05
sample	B.1.1	0	5.944731936460004e-11	5.914933593744213e-10
sample	B.1.1.318	0.0011957609251468367	0.0011500307854144856	0.000803384134615821
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0	0.0	0.0
sample	B.1.621	0.0006752618287782959	0.0006518469220678924	0.000699017288239572
sample	B.1.623	0.0008758835729179191	0.0007072685613606545	0.0006849074635516253
sample	Beta_B.1.351	0.0005220439913029393	0.0005078786313723484	0.000503287361409571
sample	Delta_B.1.617.2	0.9870758964313054	0.9869241140725882	0.0017140927067572523
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0	2.259074662617149e-12	2.2477509087899378e-11
sample	Gamma_P.1	0	1.0275222873527627e-10	5.844187148711407e-10
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.0013243170728892287	0.0012250702662590927	0.0005519270342165752
sample	Theta_P.3	0	3.9703109604779716e-11	3.950409527082286e-10
sample	Zeta_P.2	0	0.0	0.0
