sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006842438616603803	0.0007070081098094165	0.00014748748005458852
sample	AV.1	0.015672104952058927	0.015586701461265746	0.0006597028468505871
sample	Alpha_B.1.1.7	0.0031141136329980042	0.0031609667862367197	0.0005104566947671252
sample	B.1	0	1.209469555690744e-09	1.098556399089239e-08
sample	B.1.1	0	0.00011232878949836428	0.00045823070287697484
sample	B.1.1.318	0.0007397878558503311	0.0007230772255445721	0.0001910970206573724
sample	B.1.177	0.0006965895430659164	0.0007227824448202323	0.00022168722317934732
sample	B.1.617.3	0.00118290108183626	0.0012035802588279134	0.0003851870039049571
sample	B.1.621	0.0014380727026500934	0.0014112293713647026	0.00022500529192317857
sample	B.1.623	0.0012256309163076482	0.0012285908701514363	0.0003569370645998012
sample	Beta_B.1.351	0.003093562463591062	0.0030372504816028483	0.00033399996230144016
sample	Delta_B.1.617.2	0.9149180338556411	0.9148169774891474	0.001193626189310332
sample	Epsilon_B.1.427_429	0.0009444577776599032	0.0009941629733185514	0.00033464767413134594
sample	Eta_B.1.525	0.011080214928515844	0.010972973110185451	0.0006313940224214925
sample	Gamma_P.1	0.008488621206156198	0.008516647658052478	0.0005499565736587854
sample	Iota_B.1.526	0.00030718781196039264	0.00028035411835747467	0.00021044535453718793
sample	Kappa_B.1.617.1	0.0014103993608123263	0.0014652320906666063	0.0004180194698939912
sample	Lambda_C.37	0.03180034767924907	0.031851282795621154	0.0009974702271794036
sample	Theta_P.3	0.002609756386965572	0.002648116767755079	0.0006107326133223489
sample	Zeta_P.2	0.0005943592449071707	0.0005507304121421823	0.00022188708930346847
