sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008638894623648587	0.0008577366811131661	0.00015799610771540147
sample	AV.1	0.13872813049192528	0.13870983233653017	0.001936950078788324
sample	Alpha_B.1.1.7	0.04741195121441793	0.04744871825056644	0.002242100554795159
sample	B.1	2.7322828704516753e-08	1.4681291586056813e-07	1.0760511042319744e-07
sample	B.1.1	0.3729246358033837	0.3731603428096843	0.004355468446155536
sample	B.1.1.318	0.0005934621942803773	0.000556666505476798	0.00018635492211659533
sample	B.1.177	0.0007550567502520903	0.0007353797197078572	0.00024512758908742997
sample	B.1.617.3	0.0004312862309244511	0.00041859820797991753	0.00011653501226771132
sample	B.1.621	0.018106892990297364	0.018120679173784366	0.0010442740347160623
sample	B.1.623	0.00258681118622397	0.002613588683332284	0.0007287783153735357
sample	Beta_B.1.351	0.05575400895789899	0.05568507008235831	0.0019190172472238279
sample	Delta_B.1.617.2	0.09784079793986712	0.09766137689710018	0.0016476941007754382
sample	Epsilon_B.1.427_429	0.0005425702013117579	0.0005414427024910216	0.00022479423186637482
sample	Eta_B.1.525	0.09243091774631426	0.0924610350947969	0.0017066533997999519
sample	Gamma_P.1	0.052654606118679004	0.052675720037532764	0.0017102192459237191
sample	Iota_B.1.526	0.000497979415861737	0.00046897336178033396	0.00020417756350523685
sample	Kappa_B.1.617.1	0.0003160562252232778	0.0003071822524381551	0.0001668480692744491
sample	Lambda_C.37	0.11489057765951978	0.11497066195496869	0.002027698589163904
sample	Theta_P.3	0.0020452250059467708	0.0019887631501152455	0.00045589543038092756
sample	Zeta_P.2	0.0006250681338848176	0.0006178132259286474	0.00022021401277145012
