sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006651319871983115	0.0006830243646546043	0.0006357678696656807
sample	AV.1	0.02130721577244403	0.02054461328166368	0.00356843699940047
sample	Alpha_B.1.1.7	3.1861025810619406e-08	0.0002886563712735437	0.0008959407259688575
sample	B.1	1.9666887932673805e-09	3.867497653725931e-05	0.00038479573158838146
sample	B.1.1	0.005643627569341364	0.006096896625069993	0.007426574384016964
sample	B.1.1.318	0	9.369956301498126e-12	5.579185259886723e-11
sample	B.1.177	0	7.700318634861968e-12	5.0247201606955744e-11
sample	B.1.617.3	0	7.011015878068001e-12	4.5732226365209183e-11
sample	B.1.621	0.001442466701113032	0.0014282623382490653	0.001054425089808395
sample	B.1.623	0	9.4395138480022e-10	3.090600617347571e-09
sample	Beta_B.1.351	0.003002007868391723	0.0029432136636248917	0.0015015069722987843
sample	Delta_B.1.617.2	0.9091095440281255	0.9089198553142971	0.0058379358358842896
sample	Epsilon_B.1.427_429	0	6.2533623973915894e-12	4.664421395310858e-11
sample	Eta_B.1.525	0.017659727377420033	0.017798357174923826	0.003210318737906731
sample	Gamma_P.1	0.005148647900670445	0.005042573568241091	0.00183041931676194
sample	Iota_B.1.526	0	9.70123038074514e-12	6.468419264809766e-11
sample	Kappa_B.1.617.1	0	1.7814098167528007e-10	6.234058305482951e-10
sample	Lambda_C.37	0.0280189121379557	0.027825456317580533	0.004186914376147245
sample	Theta_P.3	0.008002718767946821	0.008390457724549539	0.0032949449510826195
sample	Zeta_P.2	0	8.974887621932072e-12	5.519026130214628e-11
