sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0007231812764446545	0.0006153735205271189	0.0006684238653234741
sample	AV.1	0.15119951344107702	0.15052605227711247	0.007447906318998232
sample	Alpha_B.1.1.7	2.4595003630311357e-07	0.00304852324328871	0.005598076905637062
sample	B.1	0	0.0	0.0
sample	B.1.1	0.3571286402185349	0.35765097675748	0.01611910974143827
sample	B.1.1.318	0.0011891775549588636	0.0011061206329949025	0.001100573262073514
sample	B.1.177	0.001626547418535542	0.001455397819336574	0.001552059377262682
sample	B.1.617.3	0.0006575817778235402	0.0006915800553756283	0.0006690694332112552
sample	B.1.621	0.00920336502086324	0.009939449380430553	0.00539822087661361
sample	B.1.623	1.4182877534249284e-08	1.4477283477341052e-08	1.0935116612519836e-08
sample	Beta_B.1.351	0.03976853004599887	0.03856138193657575	0.006296607559783701
sample	Delta_B.1.617.2	0.05106691666900424	0.05082944529041173	0.006288319732949737
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.09483321060171845	0.09414710414798186	0.007163916444899018
sample	Gamma_P.1	0.08398089694900744	0.0825803672759621	0.00763090484129011
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.20862219082144706	0.20855722753794612	0.01066174747453104
sample	Theta_P.3	1.313079231691722e-08	1.3293356162755642e-08	8.525360029984818e-09
sample	Zeta_P.2	0	0.0	0.0
