sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0006444058635791996	0.000642506901052226	0.0001588313847132778
sample	AV.1	0.02605148436638062	0.02592405674266509	0.0008889849427563899
sample	Alpha_B.1.1.7	0.006160419734350848	0.00601149429221463	0.0009460459158150318
sample	B.1	8.086257937678006e-09	1.4461587875763605e-08	2.5014761443358223e-08
sample	B.1.1	0.04819884829733533	0.04847094792329773	0.002595628350542621
sample	B.1.1.318	0.0006984788702493156	0.0007359936196700478	0.00020367931908024783
sample	B.1.177	0.0010000824159314221	0.0009730529435023245	0.0003289520177271302
sample	B.1.617.3	0.01178674206347064	0.011686553512275301	0.0008620482228104456
sample	B.1.621	0.002449562546664262	0.0025470939487735058	0.0003250444801609528
sample	B.1.623	0.0022634620197391877	0.0023128406460032913	0.000665436993078835
sample	Beta_B.1.351	0.010889460667897732	0.010985717161345665	0.0007422026088619217
sample	Delta_B.1.617.2	0.8280463912372337	0.8278235809974823	0.0020570061866898807
sample	Epsilon_B.1.427_429	0.000878873672245494	0.0008877596297161407	0.00029406171904999443
sample	Eta_B.1.525	0.013052262613414984	0.013109481922194655	0.0006572328828483202
sample	Gamma_P.1	0.010788511280408681	0.010762273125176221	0.0007676169161535373
sample	Iota_B.1.526	0.0010925658499084151	0.0010879818541520573	0.0003400516910402375
sample	Kappa_B.1.617.1	0.0007588826875375039	0.000774004513361491	0.00026517381293861893
sample	Lambda_C.37	0.029169457298414827	0.02923544777999215	0.000911666950164878
sample	Theta_P.3	0.005149032216261377	0.005084899891777234	0.0009612981866173268
sample	Zeta_P.2	0.0009212047149188779	0.0009370084742824607	0.00030087245438333867
