sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0007864856008695396	0.0008110619549895566	0.000182387977136336
sample	AV.1	0.1483971753185455	0.14804517346909152	0.0017799887861496624
sample	Alpha_B.1.1.7	0.002933502233169514	0.002990458473555151	0.000546252045074523
sample	B.1	9.496851181899172e-08	1.403851536179163e-07	9.679798004891784e-08
sample	B.1.1	0.37562619151452264	0.3766669404167019	0.004560614976489273
sample	B.1.1.318	0.0021366639056864555	0.0021349400256299523	0.00028333068614594707
sample	B.1.177	0.0005980853013077082	0.0005639304487277469	0.00022553523965636175
sample	B.1.617.3	0.03606205869414456	0.03601201723885025	0.0009464230995362842
sample	B.1.621	0.0009591253961967287	0.0009215849395784602	0.00020543268788829482
sample	B.1.623	0.0024677201632581666	0.0025388276014054923	0.000653336531844569
sample	Beta_B.1.351	0.11643950867065045	0.11585001229022714	0.0021391162551839676
sample	Delta_B.1.617.2	0.07152652532827268	0.07136133424169665	0.0011017022204318654
sample	Epsilon_B.1.427_429	0.0004582625454411176	0.0004467028412481852	0.00016624863300282507
sample	Eta_B.1.525	0.0006534890515515941	0.0006443878340742569	0.00014276783334154995
sample	Gamma_P.1	0.06355571792911026	0.06372855773071326	0.001966647122642516
sample	Iota_B.1.526	0.0004919061102096573	0.0004874118204572723	0.00020020325448210602
sample	Kappa_B.1.617.1	6.212940589953546e-06	5.870201854391501e-06	4.7173696584100255e-06
sample	Lambda_C.37	0.17416823292316833	0.1741078881401531	0.002308488773919269
sample	Theta_P.3	0.0017523358728151158	0.0016979205369923936	0.00040303211213187757
sample	Zeta_P.2	0.000980929089887548	0.000985165195999362	0.0002682759412137214
