sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008767407888878835	0.0008688441975560192	0.00019332207878593627
sample	AV.1	0.1498529448366786	0.14945802233255936	0.001836969982011107
sample	Alpha_B.1.1.7	0.020966212481936194	0.021143386816791742	0.0017026735632675665
sample	B.1	1.3233511972828026e-07	2.7007219768250443e-07	1.6536300037469892e-07
sample	B.1.1	0.3724001232639557	0.37281446513716054	0.004480119969881649
sample	B.1.1.318	0.0005790923256937153	0.0005977579842534389	0.00019870986855374356
sample	B.1.177	1.0338153641304167e-05	2.6106624816416312e-05	6.697793358632467e-05
sample	B.1.617.3	0.0003090964941568395	0.0002955790035598395	0.00017083618422343385
sample	B.1.621	0.03711730829057902	0.037017283506446494	0.0014528012709572968
sample	B.1.623	0.0008283020355823208	0.0008198107026665847	0.0002763912851490084
sample	Beta_B.1.351	0.03825259015243649	0.03807208391815396	0.001554642307748193
sample	Delta_B.1.617.2	0.18330919920851602	0.18322002428201814	0.002343001603789193
sample	Epsilon_B.1.427_429	0.0004420243577196196	0.0004229460902243891	0.00019003125877780844
sample	Eta_B.1.525	0.037256417329702446	0.03721331815580784	0.0012091393610148228
sample	Gamma_P.1	0.036138177180784	0.03616841170535283	0.0013055480630671224
sample	Iota_B.1.526	0.00023799428689714122	0.0002062365967718995	0.00018902491922786048
sample	Kappa_B.1.617.1	0.0006657375447459526	0.0006548129241177879	0.0002401971058062101
sample	Lambda_C.37	0.11851177321402641	0.11872581749443574	0.0021068574649799393
sample	Theta_P.3	0.0012431566281743255	0.0012668695457551569	0.0003320221937490077
sample	Zeta_P.2	0.0010022616571154501	0.001007315814575636	0.0002918507224384188
