sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008866186705500432	0.0008665804110314502	0.00018584521292004997
sample	AV.1	0.07807757858979242	0.07808272244589379	0.001332949354704995
sample	Alpha_B.1.1.7	0.01824736206692493	0.01836798934926312	0.001525765943202405
sample	B.1	4.048901775967549e-09	3.7124576503227674e-08	5.197702599771039e-08
sample	B.1.1	0.2190145682165355	0.22002444306610422	0.005151411640066216
sample	B.1.1.318	0.0008670749178472762	0.0008654214809906388	0.00022446929801836333
sample	B.1.177	0.0003761756227774736	0.0003413893110875335	0.00022932760409564578
sample	B.1.617.3	0.022438333836341653	0.02230658667194072	0.0009840575367412834
sample	B.1.621	0.005723210653132007	0.0056537406680877665	0.0005663592634213246
sample	B.1.623	0.0024007038761584354	0.002328753776654171	0.0006858679318493633
sample	Beta_B.1.351	0.04461451728310402	0.044553762687708075	0.0019516264579689626
sample	Delta_B.1.617.2	0.34169043323021503	0.3414923208798422	0.002394387390717554
sample	Epsilon_B.1.427_429	0.0009467914754956008	0.0009512791351728123	0.00027609029025488723
sample	Eta_B.1.525	0.033540880609060506	0.03344912192079255	0.0010995990240822272
sample	Gamma_P.1	0.03296840153243194	0.032763713409313014	0.0013882535859737533
sample	Iota_B.1.526	0.0004758030769135502	0.00045856417644710856	0.0002477442367688355
sample	Kappa_B.1.617.1	0.0007428331911074585	0.0007049043231973831	0.00026393192602543197
sample	Lambda_C.37	0.07895794325120974	0.07866994755241652	0.0016772577274819975
sample	Theta_P.3	0.0030431417401225454	0.0029649990921462943	0.000611412843742152
sample	Zeta_P.2	0.0007614281175811332	0.0007498930379727385	0.00022243146963365817
