sample	variant_group	proportion	mean	std_error
sample	A.23.1	0	7.766276956233789e-11	3.2365567623698927e-10
sample	AV.1	0.14121165361687957	0.1401993911782694	0.008984690172743866
sample	Alpha_B.1.1.7	0.01599987240513137	0.016360494011148183	0.007711799946293358
sample	B.1	0	0.0	0.0
sample	B.1.1	0.42156541443345996	0.4200983858023457	0.02092303595865954
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0.017892676821830596	0.017644368401973032	0.003472613046741566
sample	B.1.621	0.004649861753953241	0.004700245241435916	0.0023891385427939945
sample	B.1.623	9.152980810681949e-09	1.1207671589136989e-08	1.1869883247554679e-08
sample	Beta_B.1.351	0.07015896848479738	0.0707292020472906	0.009559443122692041
sample	Delta_B.1.617.2	0.0746006986039689	0.07418372812443458	0.006085277259573522
sample	Epsilon_B.1.427_429	0.0010376910262209515	0.0009759856825975328	0.0010060318497343683
sample	Eta_B.1.525	0.0328078674627936	0.03279462652770034	0.00527538697282108
sample	Gamma_P.1	0.06825766115218886	0.06928349902828834	0.007918815167995866
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	0.0	0.0
sample	Lambda_C.37	0.14521495455075217	0.14579663182303476	0.009430544076980036
sample	Theta_P.3	0.005061473941862879	0.004861264358596276	0.0032008267911994475
sample	Zeta_P.2	0.0014739956930832348	0.0015340415667470153	0.0014064895343677707
