sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.000572862917589748	0.0005954539143799779	0.00048162786009158215
sample	AV.1	0.003235962644666734	0.0033639851555979376	0.0011323237858924073
sample	Alpha_B.1.1.7	0.0005091773052588259	0.00047884094293664957	0.00047875744019212495
sample	B.1	0	0.00014810884670815	0.0005605848373877801
sample	B.1.1	0	9.354354726265008e-10	3.0415106114962686e-09
sample	B.1.1.318	8.451227420236107e-10	1.9557927663573515e-10	4.728407146056584e-10
sample	B.1.177	0	1.1993661841991306e-11	1.0578123639823796e-10
sample	B.1.617.3	3.712042969565411e-10	2.158437534800871e-05	0.00018619392869853937
sample	B.1.621	0.00046865131379184103	0.0004629553812387382	0.00048044852088896924
sample	B.1.623	0	8.846262793293426e-13	8.801920344670661e-12
sample	Beta_B.1.351	0.0024937905139422603	0.002373705915982449	0.0010453436331965239
sample	Delta_B.1.617.2	0.9900554130134642	0.9898544347229631	0.0017794298188258256
sample	Epsilon_B.1.427_429	0	6.894255750061646e-11	3.9035928662378176e-10
sample	Eta_B.1.525	0.0004564714965633003	0.0004783526909414241	0.0004446794719933918
sample	Gamma_P.1	0	5.684942704400467e-12	5.656446571549397e-11
sample	Iota_B.1.526	0	7.728099880603014e-12	6.397400569188924e-11
sample	Kappa_B.1.617.1	0	2.9071173806512865e-09	9.775946592475049e-09
sample	Lambda_C.37	0.0005739442609640877	0.0006267201249450491	0.0005913389740007269
sample	Theta_P.3	0.001633824284468968	0.0015959471434060285	0.0010449888438389995
sample	Zeta_P.2	0	9.890834423283754e-12	8.34213789656529e-11
