sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008582645476057328	0.000797263293345872	0.0008000732567369492
sample	AV.1	0.06078799906819808	0.061201809577416874	0.00542571974801109
sample	Alpha_B.1.1.7	0.020567774781487337	0.020322748202449854	0.007684393472350588
sample	B.1	0	6.670375522735309e-11	2.4424572681960936e-10
sample	B.1.1	0.14643607893619254	0.1484285422178311	0.018962218872490572
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	8.462575033832119e-10	4.5831251728595765e-10	1.1276392450041025e-09
sample	B.1.621	0.0050691627175942005	0.005213119828816504	0.002141637894334188
sample	B.1.623	1.1673327393217555e-09	1.903225559808447e-09	2.3582666782169163e-09
sample	Beta_B.1.351	0.027301431758826458	0.028213843615064384	0.005064996523817258
sample	Delta_B.1.617.2	0.5122471011388521	0.5100083350315786	0.012076623465674292
sample	Epsilon_B.1.427_429	0	0.0	0.0
sample	Eta_B.1.525	0.04482732150232576	0.044547966164145886	0.005794605159143722
sample	Gamma_P.1	0.030058239274561558	0.029605650584122484	0.004718193994615595
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0.001691704713288796	0.0015914782506597743	0.0018824729795694985
sample	Lambda_C.37	0.034495387922761196	0.03405438449687319	0.0053570595277956
sample	Theta_P.3	5.885890452438898e-09	5.533003936561222e-09	4.333819264466441e-09
sample	Zeta_P.2	0.002832946266965383	0.0028509580799583375	0.001983707120483568
