sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0014189365079580927	0.0014657001574690449	0.00020603405456358964
sample	AV.1	0.0006480016302365443	0.0006442575219641251	0.00011529379252483928
sample	Alpha_B.1.1.7	0.00039402511503605734	0.00038304206302511025	0.00012086231237229701
sample	B.1	1.7364479071017655e-06	2.0170320436181598e-06	8.708141556418472e-07
sample	B.1.1	1.997997828186365e-06	2.3699957524392853e-06	7.69691323150866e-07
sample	B.1.1.318	0.0004653352985096752	0.0004607650499231979	0.00011691813548940639
sample	B.1.177	0.0006146850957624884	0.0006371373873335779	0.00020179980651052962
sample	B.1.617.3	0.00025338271820628646	0.00022337435750028708	0.00012565545159027704
sample	B.1.621	0.0005955081889989536	0.0005954900454186473	0.00010812781353609537
sample	B.1.623	0.00042311156514117555	0.00040954582969004246	0.00016512375187981897
sample	Beta_B.1.351	0.0007554047463864227	0.0007771458566012113	0.0001349741897182625
sample	Delta_B.1.617.2	0.00029153637777707043	0.000305653952778534	0.00016182601371649523
sample	Epsilon_B.1.427_429	0.0003020289036984558	0.0003052155197728284	0.0001485607564059809
sample	Eta_B.1.525	0.0004724659856108416	0.0005008350510805294	0.00011226325398162819
sample	Gamma_P.1	0.0005703990033820818	0.0005569159910951728	0.00011184765011368851
sample	Iota_B.1.526	0.00036200717988264076	0.00033378466992734277	0.0001639858153810585
sample	Kappa_B.1.617.1	0.0005046882730524329	0.0004843302481292672	0.00013504314195572186
sample	Lambda_C.37	0.0004029997618647116	0.00039813753554230344	0.00011906223430561444
sample	Theta_P.3	0.00031559458516232077	0.0002973098137864881	0.00011652838802699669
sample	Zeta_P.2	0.0005775883817171875	0.0005723112548411646	0.00014678630762695645
