sample	variant_group	proportion	mean	std_error
sample	A.23.1	0	0.0	0.0
sample	AV.1	0.08794858627781617	0.0879401065743803	0.006924043330533364
sample	Alpha_B.1.1.7	0.001121236274526105	0.0009947218037326257	0.0009699290409605048
sample	B.1	0	0.0	0.0
sample	B.1.1	0.2363048726416103	0.23466709117010798	0.019873694879052772
sample	B.1.1.318	0	0.0	0.0
sample	B.1.177	0	0.0	0.0
sample	B.1.617.3	0	0.0	0.0
sample	B.1.621	0.08672153178047878	0.08643226515749193	0.008307755987634167
sample	B.1.623	3.978436052751783e-08	0.00012137708125575085	0.0008675213485528051
sample	Beta_B.1.351	0.032366497406870164	0.03142256360746778	0.0074738974099045575
sample	Delta_B.1.617.2	0.39150422796876677	0.3932791779283385	0.013968566847842414
sample	Epsilon_B.1.427_429	0.0013521331124057329	0.0013245703426451453	0.0013824243633345128
sample	Eta_B.1.525	0.0011168666794655346	0.0011526228912918364	0.0008347493600325051
sample	Gamma_P.1	0.06312073459767985	0.06343395470703221	0.008386827293123166
sample	Iota_B.1.526	0	0.0	0.0
sample	Kappa_B.1.617.1	0	2.8517784846555078e-11	2.584057462349898e-10
sample	Lambda_C.37	0.09403104434955817	0.0946018526107993	0.00851643117462159
sample	Theta_P.3	1.5609718484201634e-09	1.7733219373073385e-09	2.1741761514466728e-09
sample	Zeta_P.2	0.00441225657926347	0.004629724957636029	0.0034579747671618626
