sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.000559475610125459	0.0005553946211457975	0.00018509785091403255
sample	AV.1	0.011505053939911858	0.011460362806972093	0.0006776781842979472
sample	Alpha_B.1.1.7	0.005209791792735709	0.0052932552881202214	0.0008998307277402164
sample	B.1	6.374052115962742e-08	9.259285950541437e-08	8.337714158665186e-08
sample	B.1.1	0.01237235578764074	0.012882751339205247	0.0030627134349887034
sample	B.1.1.318	0.0008462856793030381	0.0008575925325846508	0.00021386975478392188
sample	B.1.177	0.0006159570814637109	0.0006005736883282064	0.0002593530390020479
sample	B.1.617.3	0.0009624103995029414	0.0009333269261149385	0.00026917089764656434
sample	B.1.621	0.003017515200988743	0.0030028602460133234	0.00032651137263842167
sample	B.1.623	0.0019373445240794698	0.0019033083628145597	0.0004389013335860961
sample	Beta_B.1.351	0.005165372841775761	0.005222076761959563	0.0005202335075706596
sample	Delta_B.1.617.2	0.8141726254740295	0.8140588949031436	0.0021035709908916534
sample	Epsilon_B.1.427_429	0.00023811993953581624	0.00018735626285610305	0.0001687239468978758
sample	Eta_B.1.525	0.013657657832472827	0.013619115221722409	0.0006780891318769003
sample	Gamma_P.1	0.0069926851235361295	0.006970685021237656	0.0006332242837920672
sample	Iota_B.1.526	1.1654906900433124e-05	4.3072263769048084e-05	9.513485228757739e-05
sample	Kappa_B.1.617.1	0.0009861314930701844	0.0009807151057073657	0.00028067151344235815
sample	Lambda_C.37	0.010632857520534273	0.0105980438812917	0.000625973536541645
sample	Theta_P.3	0.0021158111131771183	0.0020811015765895124	0.000574896427139869
sample	Zeta_P.2	0.00031938513624914537	0.0002928652994946447	0.00019405733369559367
