sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0009154275747925041	0.0008955995026070963	0.00016207175792152175
sample	AV.1	0.03711741967101215	0.03712992263373083	0.0008663335070335649
sample	Alpha_B.1.1.7	0.004596566709149222	0.004539285995026526	0.0006977139207619583
sample	B.1	2.132339468786572e-07	1.669399648194666e-07	1.0919534674468756e-07
sample	B.1.1	0.0632592511788044	0.0632833890993507	0.00270381155365711
sample	B.1.1.318	0.0009280048960641349	0.0009333302993860843	0.00023198422972324013
sample	B.1.177	1.5221873289136963e-05	8.137593053995359e-05	0.00011846962043114066
sample	B.1.617.3	0.0004494998281276184	0.0004728824666506329	0.00015369127379548858
sample	B.1.621	0.007868283360683438	0.00788514295043241	0.000599761745212111
sample	B.1.623	0.000905758327147499	0.0009207165158902466	0.0003746337564121089
sample	Beta_B.1.351	0.011159608134067377	0.011234542897667937	0.0007489036190714192
sample	Delta_B.1.617.2	0.8277984719456013	0.8276651789164637	0.001998727450871765
sample	Epsilon_B.1.427_429	0.0005694670200908699	0.0005553898822334287	0.0002228802918174507
sample	Eta_B.1.525	0.008734032645176837	0.008749283873875451	0.0005222770398166569
sample	Gamma_P.1	0.00882964800642698	0.0087686267800664	0.0005605475877507968
sample	Iota_B.1.526	1.22374681531849e-05	9.162050856551864e-05	0.0001335724211852308
sample	Kappa_B.1.617.1	0.0002841834130800122	0.0002637222699520979	0.00015747752608765204
sample	Lambda_C.37	0.025616301458091073	0.025572213174346308	0.0008400027161659329
sample	Theta_P.3	0.0006594027249460888	0.0007013637089114544	0.0002981182127854097
sample	Zeta_P.2	0.0002800569738123088	0.00025556701116247025	0.00018633281267095014
