sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0008237049695072228	0.0007884402744398733	0.00016618118792349727
sample	AV.1	0.09020327168265423	0.09028329344178446	0.001755881349675918
sample	Alpha_B.1.1.7	0.02178347968155465	0.022116553817843575	0.0017351071897201372
sample	B.1	1.8007649013534679e-09	1.7730752199774903e-08	2.7098310086719797e-08
sample	B.1.1	0.23736210755031734	0.23704170384922693	0.00426722587659428
sample	B.1.1.318	0.0014944085535408649	0.0015261249502060545	0.0003232324549153032
sample	B.1.177	0.0007769990032216313	0.0007302447838740066	0.0002453575881342823
sample	B.1.617.3	0.02273525267629328	0.022795323057472793	0.0010745982499984288
sample	B.1.621	0.00786747815230501	0.007869111746603664	0.0005508142395989102
sample	B.1.623	0.0031160736215648495	0.003129212939482085	0.00082549824775956
sample	Beta_B.1.351	0.0555159071496018	0.055479923187801906	0.001906339600782639
sample	Delta_B.1.617.2	0.3911307858064523	0.39092228571891724	0.0026200136922821227
sample	Epsilon_B.1.427_429	0.0006369581160205241	0.0006745392862232763	0.0002464054214830279
sample	Eta_B.1.525	0.03421772278150945	0.034103495537673945	0.0011337052923181
sample	Gamma_P.1	0.03417964764379668	0.03425711835590164	0.0015516697046904907
sample	Iota_B.1.526	0.0005086334681880817	0.000525015704311706	0.00022983097333581593
sample	Kappa_B.1.617.1	0.0005400635039315364	0.000554014898491364	0.00023224705267927716
sample	Lambda_C.37	0.09260188425466435	0.0928212042918546	0.0019074548608927085
sample	Theta_P.3	0.003816114857299036	0.0037208749012124435	0.0007181207986432824
sample	Zeta_P.2	0.0006895279075635987	0.0006611879971857005	0.00023862716094156595
