sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.0004576746362487844	0.000439866932335682	0.00012894836286215172
sample	AV.1	0.014052052656136214	0.01409684444805807	0.000668147620306757
sample	Alpha_B.1.1.7	0.00529733425677532	0.005285077497284214	0.0007514313140167668
sample	B.1	0	1.5268975496212717e-08	3.9683006956198336e-08
sample	B.1.1	0.010023942831575807	0.010357534850336579	0.0020499369766285667
sample	B.1.1.318	0.0010157480776397416	0.0010218547943584167	0.0002219004426336215
sample	B.1.177	0.000845598780043232	0.0008139129614510677	0.00026440561181094636
sample	B.1.617.3	0.001152908505666497	0.001139542396568674	0.00030359246690867133
sample	B.1.621	0.0020950300705291935	0.002072032854021184	0.0002689504241786992
sample	B.1.623	0.002430981507834029	0.0024244991765484387	0.0004427328499316915
sample	Beta_B.1.351	0.005882524416629782	0.005858131016707743	0.0004969462374122374
sample	Delta_B.1.617.2	0.9252688764272848	0.925119391296475	0.001308919333435949
sample	Epsilon_B.1.427_429	0.0007843261127266502	0.0007944963681322639	0.00028960829683745393
sample	Eta_B.1.525	0.011986346185261575	0.012010600499441861	0.0006812330275111451
sample	Gamma_P.1	0.004442718871526871	0.004397603118650052	0.0004501787815804813
sample	Iota_B.1.526	0.0002595868959948035	0.00026262862769529016	0.00021204533197068817
sample	Kappa_B.1.617.1	0.0011823310667694782	0.001157838794817002	0.00032030309938912884
sample	Lambda_C.37	0.009796738569332905	0.00976960413889366	0.0006861869378047109
sample	Theta_P.3	0.002285939548604011	0.0022660073148000953	0.0006353559703257547
sample	Zeta_P.2	0.0007394270335954234	0.0007060043542912159	0.00026778503594065614
