sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.00046643324547799783	0.00047610308208029186	0.0001478256621962959
sample	AV.1	0.028951993008399554	0.028855934568354606	0.0008897248772130428
sample	Alpha_B.1.1.7	0.01004848394088615	0.00997325004357946	0.0011136749750452666
sample	B.1	2.593369549567185e-10	3.270332467105579e-08	4.786482935626566e-08
sample	B.1.1	0.06717457818428207	0.06747123787090804	0.003763002659714806
sample	B.1.1.318	0.0008735735004676105	0.0008613103717993232	0.00023504515099510734
sample	B.1.177	0.000799245135586043	0.0007476120744004461	0.00025404663036806305
sample	B.1.617.3	0.0009589727718796478	0.0009663754724435744	0.0002704976266238084
sample	B.1.621	0.003988870819627618	0.004016983011220451	0.00044080541171104856
sample	B.1.623	0.0018968295960239167	0.0018982074400269297	0.0005398396004009598
sample	Beta_B.1.351	0.015005369472735659	0.014996368353503247	0.0009239689341722678
sample	Delta_B.1.617.2	0.6848780630575815	0.6847357528110591	0.002489667249575835
sample	Epsilon_B.1.427_429	0.0005116621912721735	0.0005158079740964393	0.0002056483710727918
sample	Eta_B.1.525	0.02934705166155259	0.029477518238978664	0.0011007251544276186
sample	Gamma_P.1	0.013367809089372887	0.0133878216373838	0.0007873736212557371
sample	Iota_B.1.526	0.0003410139891328121	0.00035349481086322437	0.00023278726642966493
sample	Kappa_B.1.617.1	0.0008706932129050482	0.0008397104410798056	0.00028736888577740827
sample	Lambda_C.37	0.02501922504777026	0.025020519603827864	0.0008755584640009994
sample	Theta_P.3	0.002998583816851188	0.0028849033725410517	0.0007816059863687093
sample	Zeta_P.2	0.0005727508719605433	0.0005463273011234523	0.0002120493331716023
