sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.001815402793497505	0.0018019857927691952	0.0012505423498925972
sample	AV.1	0.0033234077973468995	0.0033327639660259566	0.0011857620383834446
sample	Alpha_B.1.1.7	0.0019995015583600343	0.0020257118663104716	0.001306983217818522
sample	B.1	2.054009942014431e-09	0.0003581070712680004	0.0018243524710497045
sample	B.1.1	0	2.4812845495185824e-10	7.089172271683365e-10
sample	B.1.1.318	0.001028979041312963	0.0009939871602356466	0.000967324758080008
sample	B.1.177	0	1.6455512787012163e-12	1.6373028494224432e-11
sample	B.1.617.3	0	1.0615433048467586e-12	1.0562222522671695e-11
sample	B.1.621	0.0006257174103594246	0.0006899597590385037	0.0006242113790344294
sample	B.1.623	0	4.6222455579698336e-09	1.9668598962695498e-08
sample	Beta_B.1.351	0	1.0087515975534097e-05	0.00010036123017971521
sample	Delta_B.1.617.2	0.8716068542904503	0.8713828110255569	0.007338858099902595
sample	Epsilon_B.1.427_429	0.0035476545661596963	0.003353242956915424	0.0019021499376531944
sample	Eta_B.1.525	0	7.990603654399263e-11	5.595126906242314e-10
sample	Gamma_P.1	0	1.565904972114292e-09	8.837219325536489e-09
sample	Iota_B.1.526	0	7.298206169643874e-06	5.870210601372868e-05
sample	Kappa_B.1.617.1	0	1.2524886814863116e-09	2.5562486419525833e-09
sample	Lambda_C.37	0.0017047753720036657	0.0017359781249612358	0.0011278997266429356
sample	Theta_P.3	0	4.889022518002889e-09	1.8129476636885978e-08
sample	Zeta_P.2	0.0025969517084826633	0.002797915948025512	0.0017223592306733202
