sample	variant_group	proportion	mean	std_error
sample	A.23.1	0.00040877925933821904	0.00038937250222664935	0.00013653554448035053
sample	AV.1	0.10274672090796769	0.10277682205608211	0.0016490010370129706
sample	Alpha_B.1.1.7	0.033760253818473404	0.03381966800471062	0.0022932750229011922
sample	B.1	2.4574546122138286e-09	7.321945553215628e-08	9.261290084881203e-08
sample	B.1.1	0.25519146245952196	0.25567142368353746	0.003950239834450882
sample	B.1.1.318	0.0007528244836965234	0.0007731102050166301	0.00021431219516614348
sample	B.1.177	0.0008863925015206435	0.0008840567755089995	0.00030582596874289175
sample	B.1.617.3	0.0007826769562620953	0.0007902739219153355	0.00024203572498797697
sample	B.1.621	0.011780334108713778	0.01181111338684022	0.0008032494197583299
sample	B.1.623	0.002551181762612148	0.0025560003834554663	0.0007940960568416075
sample	Beta_B.1.351	0.0451515928891592	0.045147211565639375	0.0018433691415314316
sample	Delta_B.1.617.2	0.3357384262206228	0.33543638702987616	0.002477792132857038
sample	Epsilon_B.1.427_429	0.00024470497440055313	0.00020502546276065744	0.00018330504983635467
sample	Eta_B.1.525	0.0844991178138685	0.08434078630708189	0.0017532654478068883
sample	Gamma_P.1	0.03823344411747851	0.03813469442262302	0.001372955909969046
sample	Iota_B.1.526	0.0007006029086485003	0.0007191488672296234	0.0003017536500886996
sample	Kappa_B.1.617.1	0.0008754358999493439	0.0008918106334396542	0.00029930817747099496
sample	Lambda_C.37	0.08217285293101294	0.08211612482274352	0.0017624609229198664
sample	Theta_P.3	0.003087854587829543	0.003135306925602527	0.0006908753094712332
sample	Zeta_P.2	0.0004354809342085839	0.00039696983295602485	0.00019382281280325449
